entity,classes
Southern_Netherlands,"{'http://www.wikidata.org/entity/Q6256', 'http://schema.org/Country', 'http://dbpedia.org/ontology/Country'}"
Southern_Professional_Hockey_League,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://dbpedia.org/ontology/IceHockeyLeague', 'http://schema.org/SportsTeam'}"
Southern_Utah_University,"{'http://dbpedia.org/ontology/University', 'http://www.wikidata.org/entity/Q3918'}"
Southern_soul,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Artist', 'http://www.wikidata.org/entity/Q483501', 'http://dbpedia.org/ontology/MusicGenre', 'http://www.wikidata.org/entity/Q188451', 'http://www.wikidata.org/entity/Q24229398', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
"Southold_(town),_New_York","{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Southpaw_Grammar,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
"Southwick,_Massachusetts","{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957', 'http://dbpedia.org/ontology/Location'}"
Soveyseh_Rural_District,"{'http://schema.org/AdministrativeArea', 'http://www.wikidata.org/entity/Q3455524', 'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Region', 'http://dbpedia.org/ontology/AdministrativeRegion'}"
Soviet_Union,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Location', 'http://www.wikidata.org/entity/Q6256', 'http://schema.org/Country', 'http://dbpedia.org/ontology/Country'}"
Sow-Hsin_Chen,"{'http://dbpedia.org/ontology/Scientist', 'http://www.wikidata.org/entity/Q901'}"
SpVgg_SV_Weiden,"{'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
Space_(Latin_American_TV_channel),"{'http://schema.org/TelevisionStation', 'http://dbpedia.org/ontology/RadioStation', 'http://schema.org/RadioStation', 'http://dbpedia.org/ontology/TelevisionStation'}"
Space_(Prince_song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Space_Cowboy_(musician),"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Space_Mandino,{'http://dbpedia.org/ontology/MusicalArtist'}
Space_Shuttle_program,"{'http://dbpedia.org/ontology/SpaceMission', 'http://www.wikidata.org/entity/Q2133344'}"
Space_Strikers,"{'http://dbpedia.org/ontology/TelevisionShow', 'http://dbpedia.org/ontology/Film', 'http://schema.org/Movie', 'http://www.wikidata.org/entity/Q11424', 'http://www.wikidata.org/entity/Q15416'}"
Space_Wrangler,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Space_age_pop,"{'http://dbpedia.org/ontology/Artist', 'http://www.wikidata.org/entity/Q483501', 'http://dbpedia.org/ontology/MusicGenre', 'http://www.wikidata.org/entity/Q188451'}"
Spacecake,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Spacemen_3,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Spaceship_(Puddle_of_Mudd_song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Spain_national_under-21_football_team,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
Spalacidae,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Spandau,"{'http://schema.org/CreativeWork', 'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement', 'http://www.wikidata.org/entity/Q386724', 'http://dbpedia.org/ontology/Work'}"
Spanish_Army,"{'http://www.wikidata.org/entity/Q176799', 'http://dbpedia.org/ontology/MilitaryUnit'}"
Spanish_Socialist_Workers'_Party,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://www.wikidata.org/entity/Q7278', 'http://xmlns.com/foaf/0.1/Person', 'http://dbpedia.org/ontology/PoliticalParty'}"
Spanish_invasion_of_Portugal_(1762),"{'http://dbpedia.org/ontology/MilitaryConflict', 'http://schema.org/TVEpisode', 'http://dbpedia.org/ontology/TelevisionEpisode'}"
Sparks_(Hilary_Duff_song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Sparks_(Röyksopp_song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Sparta_(band),"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Spartan_South_Midlands_Football_League,{'http://dbpedia.org/ontology/SoccerLeague'}
Sparwood,"{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957', 'http://dbpedia.org/ontology/Location'}"
Spatalistis,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Speak_(Lindsay_Lohan_album),"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Speak_John,{'http://dbpedia.org/ontology/Horse'}
Spearmint,"{'http://www.wikidata.org/entity/Q756', 'http://dbpedia.org/ontology/Plant'}"
Special_26,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Special_Education_(Glee),"{'http://schema.org/TVEpisode', 'http://dbpedia.org/ontology/TelevisionEpisode'}"
Special_Forces_Tab,"{'http://www.wikidata.org/entity/Q618779', 'http://dbpedia.org/ontology/Award'}"
Special_edition,"{'http://www.wikidata.org/entity/Q18127', 'http://dbpedia.org/ontology/RecordLabel'}"
Speculaas,"{'http://dbpedia.org/ontology/Food', 'http://www.wikidata.org/entity/Q2095'}"
Speech_Debelle,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Speech_synthesis,"{'http://dbpedia.org/ontology/Instrument', 'http://dbpedia.org/ontology/MusicGenre', 'http://www.wikidata.org/entity/Q225829', 'http://dbpedia.org/ontology/Company', 'http://www.wikidata.org/entity/Q4830453', 'http://www.wikidata.org/entity/Q188451'}"
Speed_(Buck-Tick_song),{'http://dbpedia.org/ontology/Song'}
Speed_Ballads,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Speed_Zone,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Spekti,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Spelling_Television,"{'http://www.wikidata.org/entity/Q4830453', 'http://dbpedia.org/ontology/Company'}"
Spencer_Breslin,"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Spencer_Williams,{'http://dbpedia.org/ontology/MusicalArtist'}
Spermacoce_glabra,"{'http://www.wikidata.org/entity/Q19088', 'http://dbpedia.org/ontology/Eukaryote'}"
Sphaenothecus_argenteus,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Sphaenothecus_maccartyi,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Sphaeromeria,"{'http://www.wikidata.org/entity/Q756', 'http://dbpedia.org/ontology/Plant', 'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q1390'}"
Sphagneticola,"{'http://www.wikidata.org/entity/Q756', 'http://dbpedia.org/ontology/Plant', 'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q1390'}"
Sphegina,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Sphiggurus,"{'http://dbpedia.org/ontology/Mammal', 'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q7377'}"
Sphingonaepiopsis,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
Spice_(British_band),"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band'}"
Spice_Girls,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Spicks_and_Specks_(song),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Spiddal,"{'http://www.wikidata.org/entity/Q532', 'http://dbpedia.org/ontology/Village'}"
Spider-Man:_The_New_Animated_Series,"{'http://www.wikidata.org/entity/Q5', 'http://dbpedia.org/ontology/TelevisionShow', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person', 'http://www.wikidata.org/entity/Q15416'}"
Spider-Man_(Toei_TV_series),"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
Spiderman_of_the_Rings,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Spike_(musician),{'http://dbpedia.org/ontology/MusicalArtist'}
Spill_the_Wine,"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Spilt_Milk_(Kristina_Train_album),"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Spin_Records_(Australian_label),"{'http://www.wikidata.org/entity/Q18127', 'http://dbpedia.org/ontology/RecordLabel'}"
Spiral_Zone,"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416'}"
Spirit_Trail,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Spirits_Burning,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band'}"
Spiritual_Healing_(album),"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Spitalfields,"{'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement'}"
Splash_Entertainment,"{'http://www.wikidata.org/entity/Q4830453', 'http://dbpedia.org/ontology/Company'}"
Splashh,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Splendor_in_the_Grass,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Splitting_Heirs,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Spodoptera,"{'http://www.wikidata.org/entity/Q1390', 'http://dbpedia.org/ontology/Insect'}"
"Spokane,_Washington","{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Location'}"
Spondylus,"{'http://www.wikidata.org/entity/Q1390', 'http://www.wikidata.org/entity/Q25326', 'http://dbpedia.org/ontology/Mollusca', 'http://dbpedia.org/ontology/Insect'}"
SpongeBob's_Truth_or_Square_(video_game),"{'http://www.wikidata.org/entity/Q7889', 'http://dbpedia.org/ontology/VideoGame'}"
Spooks:_The_Greater_Good,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Spooky_Records,"{'http://www.wikidata.org/entity/Q18127', 'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/RecordLabel'}"
Spoon_(Dave_Matthews_Band_song),"{'http://schema.org/MusicAlbum', 'http://www.wikidata.org/entity/Q482994', 'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Album', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
SportN,"{'http://dbpedia.org/ontology/RadioStation', 'http://schema.org/RadioStation'}"
Sport_Benfica_e_Castelo_Branco,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
Sport_Goofy_in_Soccermania,"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Sport_Áncash,"{'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
Sporting_Toulon_Var,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
Sportivo_Italiano,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
Sports_game,"{'http://dbpedia.org/ontology/MusicGenre', 'http://www.wikidata.org/entity/Q7889', 'http://dbpedia.org/ontology/VideoGame', 'http://www.wikidata.org/entity/Q188451'}"
Spose,{'http://dbpedia.org/ontology/MusicalArtist'}
Spot_the_Pigeon,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Spotted_nothura,{'http://dbpedia.org/ontology/Bird'}
Sprague_Cleghorn,"{'http://dbpedia.org/ontology/IceHockeyPlayer', 'http://www.wikidata.org/entity/Q11774891'}"
Sprawl_II_(Mountains_Beyond_Mountains),"{'http://dbpedia.org/ontology/Single', 'http://dbpedia.org/ontology/Song', 'http://www.wikidata.org/entity/Q134556'}"
Spring_Bank,"{'http://dbpedia.org/ontology/Bank', 'http://schema.org/BankOrCreditUnion'}"
"Springfield,_Massachusetts","{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Location'}"
"Springfield,_Vermont","{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957', 'http://dbpedia.org/ontology/Location'}"
Springtime_Can_Kill_You,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Sprouts_Farmers_Market,"{'http://www.wikidata.org/entity/Q4830453', 'http://dbpedia.org/ontology/Company'}"
Spruce,"{'http://www.wikidata.org/entity/Q756', 'http://dbpedia.org/ontology/Plant', 'http://dbpedia.org/ontology/Insect', 'http://www.wikidata.org/entity/Q1390'}"
Spunge,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://dbpedia.org/ontology/Band', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://dbpedia.org/ontology/RecordLabel', 'http://www.wikidata.org/entity/Q18127', 'http://xmlns.com/foaf/0.1/Person', 'http://www.wikidata.org/entity/Q215380'}"
Spurilla_faustina,"{'http://dbpedia.org/ontology/Mollusca', 'http://www.wikidata.org/entity/Q25326'}"
Spy_fiction,"{'http://dbpedia.org/ontology/MusicGenre', 'http://www.wikidata.org/entity/Q188451'}"
Spyker_N.V.,"{'http://www.wikidata.org/entity/Q4830453', 'http://dbpedia.org/ontology/Company'}"
Spyros_Gogolos,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Spyros_Vrontaras,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Spümcø,"{'http://www.wikidata.org/entity/Q4830453', 'http://dbpedia.org/ontology/Company'}"
Square_One_Television,"{'http://dbpedia.org/ontology/TelevisionShow', 'http://www.wikidata.org/entity/Q15416', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Squealer_(film),"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Srabanti_Chatterjee,"{'http://dbpedia.org/ontology/Film', 'http://dbpedia.org/ontology/Person', 'http://schema.org/Movie', 'http://www.wikidata.org/entity/Q11424', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Sretko_Vuksanović,"{'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/SoccerManager'}"
Sri_Ganganagar,"{'http://schema.org/City', 'http://dbpedia.org/ontology/City', 'http://www.wikidata.org/entity/Q515', 'http://dbpedia.org/ontology/Location'}"
Sri_Ganganagar_district,"{'http://schema.org/AdministrativeArea', 'http://www.wikidata.org/entity/Q3455524', 'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Region', 'http://dbpedia.org/ontology/AdministrativeRegion'}"
Sri_Lankan_New_Zealanders,"{'http://dbpedia.org/ontology/EthnicGroup', 'http://www.wikidata.org/entity/Q41710'}"
Sri_Mulyani_Indrawati,{'http://dbpedia.org/ontology/OfficeHolder'}
Sridevi_Vijaykumar,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Srikakulam_district,"{'http://schema.org/AdministrativeArea', 'http://www.wikidata.org/entity/Q3455524', 'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Region', 'http://dbpedia.org/ontology/AdministrativeRegion'}"
Srinivas,"{'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Srinivasa_Ramanujan,"{'http://dbpedia.org/ontology/Film', 'http://dbpedia.org/ontology/Scientist', 'http://schema.org/Movie', 'http://www.wikidata.org/entity/Q11424', 'http://www.wikidata.org/entity/Q901'}"
Srinu_Vaitla,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Srđan_Ajković,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
St._Ann's_Rangers_F.C.,"{'http://dbpedia.org/ontology/SoccerClub', 'http://dbpedia.org/ontology/Athlete', 'http://www.wikidata.org/entity/Q476028'}"
"St._Bernard_Parish,_Louisiana","{'http://schema.org/AdministrativeArea', 'http://www.wikidata.org/entity/Q3455524', 'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Region', 'http://dbpedia.org/ontology/AdministrativeRegion'}"
"St._George's,_Bermuda","{'http://dbpedia.org/ontology/Town', 'http://www.wikidata.org/entity/Q3957', 'http://dbpedia.org/ontology/Location'}"
St._Helena_AVA,"{'http://dbpedia.org/ontology/WineRegion', 'http://dbpedia.org/ontology/Location'}"
St._John's_University_(New_York_City),"{'http://dbpedia.org/ontology/University', 'http://dbpedia.org/ontology/School', 'http://www.wikidata.org/entity/Q3914', 'http://www.wikidata.org/entity/Q3918', 'http://schema.org/School'}"
